shipment_id,ontime_status,infull_status,otif_status
SH-2026-028992,Ontime,Infull,OTIF
SH-2026-028993,Ontime,Infull,OTIF
SH-2026-028994,Ontime,Infull,OTIF
SH-2026-028995,Ontime,Infull,OTIF
SH-2026-028996,Ontime,Infull,OTIF
SH-2026-028997,Ontime,Infull,OTIF
SH-2026-028998,Ontime,Infull,OTIF
SH-2026-028999,Ontime,Infull,OTIF
SH-2026-029000,Ontime,Infull,OTIF
SH-2026-029001,Ontime,Infull,OTIF
SH-2026-029002,Ontime,Infull,OTIF
SH-2026-029003,Ontime,Infull,OTIF
SH-2026-029004,Ontime,Infull,OTIF
SH-2026-029005,Ontime,Infull,OTIF
SH-2026-029006,Ontime,Infull,OTIF
SH-2026-029007,Ontime,Infull,OTIF
SH-2026-029008,Ontime,Infull,OTIF
SH-2026-029009,Ontime,Infull,OTIF
SH-2026-029010,Ontime,Infull,OTIF
SH-2026-029011,Ontime,Infull,OTIF
SH-2026-029012,Ontime,Infull,OTIF
SH-2026-029013,Ontime,Infull,OTIF
SH-2026-029014,Ontime,Infull,OTIF
SH-2026-029015,Ontime,Infull,OTIF
SH-2026-029016,Ontime,Infull,OTIF
SH-2026-029017,Ontime,Infull,OTIF
SH-2026-029018,Ontime,Infull,OTIF
SH-2026-029019,Ontime,Infull,OTIF
SH-2026-029020,Ontime,Infull,OTIF
SH-2026-029021,Ontime,Infull,OTIF
SH-2026-029022,Ontime,Infull,OTIF
SH-2026-029023,Ontime,Infull,OTIF
SH-2026-029024,Ontime,Infull,OTIF
SH-2026-029025,Ontime,Infull,OTIF
SH-2026-029026,Ontime,Infull,OTIF
SH-2026-029027,Late,Infull,Not OTIF
SH-2026-029028,Ontime,Infull,OTIF
SH-2026-029029,Ontime,Infull,OTIF
SH-2026-029030,Ontime,Infull,OTIF
SH-2026-029031,Ontime,Infull,OTIF
SH-2026-029032,Ontime,Infull,OTIF
SH-2026-029033,Ontime,Short,Not OTIF
SH-2026-029034,Late,Infull,Not OTIF
SH-2026-029035,Ontime,Infull,OTIF
SH-2026-029036,Ontime,Infull,OTIF
SH-2026-029037,Ontime,Infull,OTIF
SH-2026-029038,Ontime,Infull,OTIF
SH-2026-029039,Ontime,Infull,OTIF
SH-2026-029040,Ontime,Infull,OTIF
SH-2026-029041,Ontime,Unknown,Not OTIF
SH-2026-029042,Ontime,Unknown,Not OTIF
SH-2026-029043,Ontime,Infull,OTIF
SH-2026-029044,Late,Infull,Not OTIF
SH-2026-029045,Ontime,Infull,OTIF
SH-2026-029046,Ontime,Infull,OTIF
SH-2026-029047,Ontime,Infull,OTIF
SH-2026-029048,Ontime,Infull,OTIF
SH-2026-029049,Ontime,Infull,OTIF
SH-2026-029050,Ontime,Infull,OTIF
SH-2026-029051,Ontime,Infull,OTIF
SH-2026-029052,Late,Infull,Not OTIF
SH-2026-029053,Ontime,Infull,OTIF
SH-2026-029054,Ontime,Infull,OTIF
SH-2026-029055,Ontime,Infull,OTIF
SH-2026-029056,Ontime,Short,Not OTIF
SH-2026-029057,Ontime,Infull,OTIF
SH-2026-029058,Ontime,Infull,OTIF
SH-2026-029059,Ontime,Infull,OTIF
SH-2026-029060,Ontime,Infull,OTIF
SH-2026-029061,Ontime,Infull,OTIF
SH-2026-029062,Ontime,Infull,OTIF
SH-2026-029063,Ontime,Infull,OTIF
SH-2026-029064,Ontime,Infull,OTIF
SH-2026-029065,Ontime,Infull,OTIF
SH-2026-029066,Ontime,Infull,OTIF
SH-2026-029067,Ontime,Infull,OTIF
SH-2026-029068,Ontime,Infull,OTIF
SH-2026-029069,Ontime,Infull,OTIF
SH-2026-029070,Ontime,Infull,OTIF
SH-2026-029071,Ontime,Infull,OTIF
SH-2026-029072,Ontime,Infull,OTIF
SH-2026-029073,Ontime,Infull,OTIF
SH-2026-029074,Ontime,Short,Not OTIF
SH-2026-029075,Ontime,Infull,OTIF
SH-2026-029076,Ontime,Infull,OTIF
SH-2026-029077,Ontime,Infull,OTIF
SH-2026-029078,Ontime,Infull,OTIF
SH-2026-029079,Ontime,Infull,OTIF
SH-2026-029080,Ontime,Infull,OTIF
SH-2026-029081,Ontime,Short,Not OTIF
SH-2026-029082,Ontime,Infull,Not OTIF
SH-2026-029083,Ontime,Infull,Not OTIF
SH-2026-029084,Ontime,Infull,OTIF
SH-2026-029085,Ontime,Infull,Not OTIF
SH-2026-029086,Ontime,Infull,Not OTIF
SH-2026-029087,Ontime,Short,Not OTIF
SH-2026-029088,Ontime,Infull,Not OTIF
SH-2026-029089,Ontime,Infull,OTIF
SH-2026-029090,Ontime,Infull,OTIF
SH-2026-029091,Ontime,Infull,OTIF
SH-2026-029092,Ontime,Short,Not OTIF
SH-2026-029093,Ontime,Infull,OTIF
SH-2026-029094,Ontime,Infull,OTIF
SH-2026-029095,Ontime,Short,Not OTIF
SH-2026-029096,Ontime,Infull,OTIF
SH-2026-029097,Ontime,Infull,OTIF
SH-2026-029098,Ontime,Short,Not OTIF
SH-2026-029099,Ontime,Infull,OTIF
SH-2026-029100,Ontime,Infull,OTIF
SH-2026-029101,Ontime,Infull,OTIF
SH-2026-029102,Ontime,Infull,OTIF
SH-2026-029103,Ontime,Short,Not OTIF
SH-2026-029104,Ontime,Infull,OTIF
SH-2026-029105,Ontime,Infull,OTIF
SH-2026-029106,Ontime,Infull,OTIF
SH-2026-029107,Ontime,Infull,OTIF
SH-2026-029108,Ontime,Infull,OTIF
SH-2026-029109,Ontime,Infull,OTIF
SH-2026-029110,Ontime,Infull,OTIF
SH-2026-029111,Ontime,Short,Not OTIF
SH-2026-029112,Ontime,Infull,OTIF
SH-2026-029113,Ontime,Infull,OTIF
SH-2026-029114,Ontime,Short,Not OTIF
SH-2026-029115,Ontime,Short,Not OTIF
SH-2026-029116,Ontime,Infull,OTIF
SH-2026-029117,Ontime,Unknown,Not OTIF
SH-2026-029118,Ontime,Unknown,Not OTIF
SH-2026-029119,Ontime,Infull,OTIF
SH-2026-029120,Ontime,Unknown,Not OTIF
SH-2026-029121,Ontime,Unknown,Not OTIF
SH-2026-029122,Ontime,Unknown,Not OTIF
SH-2026-029123,Ontime,Unknown,Not OTIF
SH-2026-029124,Ontime,Unknown,Not OTIF
SH-2026-029125,Ontime,Unknown,Not OTIF
SH-2026-029126,Ontime,Unknown,Not OTIF
SH-2026-029127,Ontime,Unknown,Not OTIF
SH-2026-029128,Ontime,Unknown,Not OTIF
SH-2026-029129,Ontime,Unknown,Not OTIF
SH-2026-029130,Ontime,Unknown,Not OTIF
SH-2026-029131,Ontime,Unknown,Not OTIF
SH-2026-029132,Ontime,Short,Not OTIF
SH-2026-029133,Ontime,Infull,OTIF
SH-2026-029134,Ontime,Infull,OTIF
SH-2026-029135,Ontime,Infull,OTIF
SH-2026-029136,Ontime,Infull,OTIF
SH-2026-029137,Ontime,Infull,OTIF
SH-2026-029138,Ontime,Short,Not OTIF
SH-2026-029139,Ontime,Infull,OTIF
SH-2026-029140,Ontime,Infull,OTIF
SH-2026-029141,Ontime,Infull,OTIF
SH-2026-029142,Ontime,Infull,OTIF
SH-2026-029143,Ontime,Infull,OTIF
SH-2026-029144,Ontime,Infull,OTIF
SH-2026-029145,Ontime,Infull,OTIF
SH-2026-029146,Ontime,Infull,OTIF
SH-2026-029147,Ontime,Infull,OTIF
SH-2026-029148,Ontime,Infull,OTIF
SH-2026-029149,Ontime,Infull,OTIF
SH-2026-029150,Ontime,Infull,OTIF
SH-2026-029151,Ontime,Infull,OTIF
SH-2026-029152,Ontime,Infull,OTIF
SH-2026-029153,Ontime,Short,Not OTIF
SH-2026-029154,Ontime,Short,Not OTIF
SH-2026-029155,Ontime,Infull,OTIF
SH-2026-029156,Ontime,Infull,OTIF
SH-2026-029157,Ontime,Infull,OTIF
SH-2026-029158,Ontime,Infull,OTIF
SH-2026-029159,Ontime,Short,Not OTIF
SH-2026-029160,Ontime,Short,Not OTIF
SH-2026-029161,Ontime,Short,Not OTIF
SH-2026-029162,Ontime,Infull,OTIF
SH-2026-029163,Ontime,Infull,OTIF
SH-2026-029164,Ontime,Infull,OTIF
SH-2026-029165,Ontime,Infull,OTIF
SH-2026-029166,Ontime,Infull,OTIF
SH-2026-029167,Ontime,Infull,OTIF
SH-2026-029168,Ontime,Infull,OTIF
SH-2026-029169,Ontime,Infull,OTIF
SH-2026-029170,Ontime,Infull,OTIF
SH-2026-029171,Ontime,Unknown,Not OTIF
SH-2026-029172,Ontime,Infull,OTIF
SH-2026-029173,Ontime,Infull,OTIF
SH-2026-029174,Ontime,Infull,OTIF
SH-2026-029175,Ontime,Infull,OTIF
SH-2026-029176,Ontime,Short,Not OTIF
SH-2026-029177,Ontime,Short,Not OTIF
SH-2026-029178,Ontime,Infull,OTIF
SH-2026-029179,Ontime,Infull,OTIF
SH-2026-029180,Ontime,Unknown,Not OTIF
SH-2026-029181,Ontime,Infull,OTIF
SH-2026-029182,Ontime,Infull,OTIF
SH-2026-029183,Ontime,Infull,OTIF
SH-2026-029184,Ontime,Infull,OTIF
SH-2026-029185,Ontime,Infull,OTIF
SH-2026-029186,Ontime,Infull,OTIF
SH-2026-029187,Ontime,Infull,OTIF
SH-2026-029188,Ontime,Infull,OTIF
SH-2026-029189,Ontime,Infull,OTIF
SH-2026-029190,Ontime,Infull,OTIF
SH-2026-029191,Ontime,Infull,OTIF
SH-2026-029192,Ontime,Infull,OTIF
SH-2026-029193,Ontime,Infull,OTIF
SH-2026-029194,Ontime,Infull,OTIF
SH-2026-029195,Ontime,Infull,OTIF
SH-2026-029196,Ontime,Infull,OTIF
SH-2026-029197,Ontime,Infull,OTIF
SH-2026-029198,Ontime,Infull,OTIF
SH-2026-029199,Ontime,Infull,OTIF
SH-2026-029200,Ontime,Infull,OTIF
SH-2026-029201,Ontime,Infull,OTIF
SH-2026-029202,Ontime,Infull,OTIF
SH-2026-029203,Ontime,Infull,OTIF
SH-2026-029204,Ontime,Infull,OTIF
SH-2026-029205,Ontime,Infull,OTIF
SH-2026-029206,Ontime,Infull,OTIF
SH-2026-029207,Ontime,Infull,OTIF
SH-2026-029208,Ontime,Infull,OTIF
SH-2026-029209,Ontime,Infull,OTIF
SH-2026-029210,Ontime,Infull,OTIF
SH-2026-029211,Ontime,Infull,OTIF
SH-2026-029212,Ontime,Infull,OTIF
SH-2026-029213,Ontime,Infull,OTIF
SH-2026-029214,Ontime,Infull,OTIF
SH-2026-029215,Ontime,Infull,OTIF
SH-2026-029216,Ontime,Infull,OTIF
SH-2026-029217,Ontime,Infull,OTIF
SH-2026-029218,Ontime,Short,Not OTIF
SH-2026-029219,Ontime,Infull,OTIF
SH-2026-029220,Ontime,Infull,OTIF
SH-2026-029221,Ontime,Infull,OTIF
SH-2026-029222,Ontime,Infull,OTIF
SH-2026-029223,Ontime,Infull,OTIF
SH-2026-029224,Ontime,Infull,OTIF
SH-2026-029225,Ontime,Infull,OTIF
SH-2026-029226,Ontime,Infull,OTIF
SH-2026-029227,Ontime,Infull,OTIF
SH-2026-029228,Ontime,Infull,OTIF
SH-2026-029229,Ontime,Infull,OTIF
SH-2026-029230,Ontime,Infull,OTIF
SH-2026-029231,Ontime,Infull,OTIF
SH-2026-029232,Ontime,Infull,OTIF
SH-2026-029233,Ontime,Infull,OTIF
SH-2026-029234,Ontime,Infull,OTIF
SH-2026-029235,Ontime,Infull,OTIF
SH-2026-029236,Ontime,Infull,OTIF
SH-2026-029237,Ontime,Infull,OTIF
SH-2026-029238,Ontime,Short,Not OTIF
SH-2026-029239,Ontime,Infull,OTIF
SH-2026-029240,Ontime,Infull,OTIF
SH-2026-029241,Ontime,Infull,OTIF
SH-2026-029242,Ontime,Short,Not OTIF
SH-2026-029243,Ontime,Infull,OTIF
SH-2026-029244,Ontime,Infull,OTIF
SH-2026-029245,Ontime,Infull,OTIF
SH-2026-029246,Ontime,Infull,OTIF
SH-2026-029247,Ontime,Short,Not OTIF
SH-2026-029248,Ontime,Short,Not OTIF
SH-2026-029249,Ontime,Infull,OTIF
SH-2026-029250,Ontime,Infull,OTIF
SH-2026-029251,Late,Infull,Not OTIF
SH-2026-029252,Ontime,Infull,OTIF
SH-2026-029253,Ontime,Infull,OTIF
SH-2026-029254,Ontime,Short,Not OTIF
SH-2026-029255,Ontime,Infull,OTIF
SH-2026-029256,Ontime,Unknown,Not OTIF
SH-2026-029257,Ontime,Unknown,Not OTIF
SH-2026-029258,Late,Infull,Not OTIF
SH-2026-029259,Ontime,Infull,OTIF
SH-2026-029260,Ontime,Infull,Not OTIF
SH-2026-029261,Ontime,Infull,OTIF
SH-2026-029262,Late,Infull,Not OTIF
SH-2026-029263,Late,Infull,Not OTIF
SH-2026-029264,Ontime,Infull,OTIF
SH-2026-029265,Ontime,Short,Not OTIF
SH-2026-029266,Late,Infull,Not OTIF
SH-2026-029267,Late,Infull,Not OTIF
SH-2026-029268,Late,Unknown,Not OTIF
SH-2026-029269,Ontime,Unknown,Not OTIF
SH-2026-029270,Ontime,Unknown,Not OTIF
SH-2026-029271,Ontime,Infull,OTIF
SH-2026-029272,Ontime,Short,Not OTIF
SH-2026-029273,Late,Short,Not OTIF
SH-2026-029274,Ontime,Short,Not OTIF
SH-2026-029275,Ontime,Unknown,Not OTIF
SH-2026-029276,Ontime,Unknown,Not OTIF
SH-2026-029277,Ontime,Unknown,Not OTIF
SH-2026-029278,Late,Infull,Not OTIF
SH-2026-029279,Ontime,Unknown,Not OTIF
SH-2026-029280,Ontime,Infull,OTIF
SH-2026-029281,Ontime,Unknown,Not OTIF
SH-2026-029282,Ontime,Unknown,Not OTIF
SH-2026-029283,Ontime,Unknown,Not OTIF
SH-2026-029284,Ontime,Unknown,Not OTIF
SH-2026-029285,Ontime,Unknown,Not OTIF
SH-2026-029286,Ontime,Infull,OTIF
SH-2026-029287,Ontime,Short,Not OTIF
SH-2026-029288,Ontime,Unknown,Not OTIF
SH-2026-029289,Late,Infull,Not OTIF
SH-2026-029290,Ontime,Short,Not OTIF
SH-2026-029291,Ontime,Short,Not OTIF
SH-2026-029292,Ontime,Unknown,Not OTIF
SH-2026-029293,Ontime,Unknown,Not OTIF
SH-2026-029294,Ontime,Infull,OTIF
SH-2026-029295,Ontime,Unknown,Not OTIF
SH-2026-029296,Late,Short,Not OTIF
SH-2026-029297,Ontime,Infull,Not OTIF
SH-2026-029298,Ontime,Unknown,Not OTIF
SH-2026-029299,Ontime,Infull,Not OTIF
SH-2026-029300,Late,Infull,Not OTIF
SH-2026-029301,Ontime,Infull,OTIF
SH-2026-029302,Late,Infull,Not OTIF
SH-2026-029303,Ontime,Infull,OTIF
SH-2026-029304,Late,Unknown,Not OTIF
SH-2026-029305,Ontime,Unknown,Not OTIF
SH-2026-029306,Ontime,Unknown,Not OTIF
SH-2026-029307,Ontime,Unknown,Not OTIF
SH-2026-029308,Ontime,Unknown,Not OTIF
SH-2026-029309,Ontime,Unknown,Not OTIF
SH-2026-029310,Late,Unknown,Not OTIF
SH-2026-029311,Ontime,Short,Not OTIF
SH-2026-029312,Ontime,Unknown,Not OTIF
SH-2026-029313,Ontime,Unknown,Not OTIF
SH-2026-029314,Ontime,Unknown,Not OTIF
SH-2026-029315,Ontime,Infull,OTIF
SH-2026-029316,Ontime,Unknown,Not OTIF
SH-2026-029317,Ontime,Unknown,Not OTIF
SH-2026-029318,Ontime,Unknown,Not OTIF
SH-2026-029319,Ontime,Unknown,Not OTIF
SH-2026-029320,Ontime,Unknown,Not OTIF
SH-2026-029321,Ontime,Infull,Not OTIF
SH-2026-029322,Late,Unknown,Not OTIF
SH-2026-029323,Ontime,Unknown,Not OTIF
SH-2026-029324,Ontime,Unknown,Not OTIF
SH-2026-029325,Ontime,Unknown,Not OTIF
SH-2026-029326,Ontime,Unknown,Not OTIF
SH-2026-029327,Ontime,Short,Not OTIF
SH-2026-029328,Late,Infull,Not OTIF
SH-2026-029329,Ontime,Infull,OTIF
SH-2026-029330,Ontime,Infull,OTIF
SH-2026-029331,Ontime,Infull,OTIF
SH-2026-029332,Ontime,Unknown,Not OTIF
SH-2026-029333,Ontime,Unknown,Not OTIF
SH-2026-029334,Late,Unknown,Not OTIF
SH-2026-029335,Late,Unknown,Not OTIF
SH-2026-029336,Ontime,Unknown,Not OTIF
SH-2026-029337,Ontime,Infull,OTIF
SH-2026-029338,Ontime,Infull,OTIF
SH-2026-029339,Late,Infull,Not OTIF
SH-2026-029340,Ontime,Unknown,Not OTIF
SH-2026-029341,Ontime,Infull,OTIF
SH-2026-029342,Ontime,Unknown,Not OTIF
SH-2026-029343,Late,Unknown,Not OTIF
SH-2026-029344,Ontime,Unknown,Not OTIF
SH-2026-029345,Ontime,Infull,OTIF
SH-2026-029346,Ontime,Unknown,Not OTIF
SH-2026-029347,Ontime,Infull,OTIF
SH-2026-029348,Ontime,Infull,OTIF
SH-2026-029349,Ontime,Infull,OTIF
SH-2026-029350,Ontime,Infull,OTIF
SH-2026-029351,Ontime,Infull,OTIF
SH-2026-029352,Ontime,Infull,OTIF
SH-2026-029353,Ontime,Infull,OTIF
SH-2026-029354,Ontime,Infull,OTIF
SH-2026-029355,Ontime,Infull,OTIF
SH-2026-029356,Ontime,Infull,OTIF
SH-2026-029357,Late,Infull,Not OTIF
SH-2026-029358,Ontime,Infull,OTIF
SH-2026-029359,Ontime,Infull,OTIF
SH-2026-029360,Late,Infull,Not OTIF
SH-2026-029361,Ontime,Infull,OTIF
SH-2026-029362,Ontime,Infull,OTIF
SH-2026-029363,Ontime,Infull,OTIF
SH-2026-029364,Ontime,Infull,OTIF
SH-2026-029365,Ontime,Infull,OTIF
SH-2026-029366,Ontime,Short,Not OTIF
SH-2026-029367,Ontime,Infull,OTIF
SH-2026-029368,Ontime,Infull,OTIF
SH-2026-029369,Late,Infull,Not OTIF
SH-2026-029370,Ontime,Infull,OTIF
SH-2026-029371,Ontime,Infull,OTIF
SH-2026-029372,Ontime,Infull,OTIF
SH-2026-029373,Ontime,Infull,OTIF
SH-2026-029374,Ontime,Infull,OTIF
SH-2026-029375,Ontime,Infull,OTIF
SH-2026-029376,Ontime,Infull,OTIF
SH-2026-029377,Ontime,Infull,OTIF
SH-2026-029378,Ontime,Infull,OTIF
SH-2026-029379,Ontime,Short,Not OTIF
SH-2026-029380,Ontime,Infull,Not OTIF
SH-2026-029381,Ontime,Infull,Not OTIF
SH-2026-029382,Ontime,Short,Not OTIF
SH-2026-029383,Ontime,Infull,OTIF
SH-2026-029384,Ontime,Infull,OTIF
SH-2026-029385,Ontime,Infull,OTIF
SH-2026-029386,Ontime,Infull,OTIF
SH-2026-029387,Ontime,Infull,OTIF
SH-2026-029388,Ontime,Infull,OTIF
SH-2026-029389,Ontime,Infull,OTIF
SH-2026-029390,Ontime,Infull,OTIF
SH-2026-029391,Late,Infull,Not OTIF
SH-2026-029392,Ontime,Infull,OTIF
SH-2026-029393,Ontime,Infull,OTIF
SH-2026-029394,Ontime,Short,Not OTIF
SH-2026-029395,Ontime,Short,Not OTIF
SH-2026-029396,Ontime,Unknown,Not OTIF
SH-2026-029397,Ontime,Infull,OTIF
SH-2026-029398,Late,Unknown,Not OTIF
SH-2026-029399,Ontime,Infull,OTIF
SH-2026-029400,Ontime,Infull,OTIF
SH-2026-029401,Ontime,Infull,Not OTIF
SH-2026-029402,Ontime,Short,Not OTIF
SH-2026-029403,Late,Infull,Not OTIF
SH-2026-029404,Late,Infull,Not OTIF
SH-2026-029405,Ontime,Infull,Not OTIF
SH-2026-029406,Ontime,Short,Not OTIF
SH-2026-029407,Ontime,Infull,Not OTIF
SH-2026-029408,Ontime,Short,Not OTIF
SH-2026-029409,Ontime,Infull,OTIF
SH-2026-029410,Ontime,Infull,OTIF
SH-2026-029411,Ontime,Short,Not OTIF
SH-2026-029412,Ontime,Infull,Not OTIF
SH-2026-029413,Ontime,Infull,OTIF
SH-2026-029414,Ontime,Infull,OTIF
SH-2026-029415,Ontime,Short,Not OTIF
SH-2026-029416,Ontime,Short,Not OTIF
SH-2026-029417,Ontime,Infull,OTIF
SH-2026-029418,Late,Short,Not OTIF
SH-2026-029419,Ontime,Infull,OTIF
SH-2026-029420,Ontime,Infull,OTIF
SH-2026-029421,Ontime,Infull,OTIF
SH-2026-029422,Ontime,Infull,OTIF
SH-2026-029423,Ontime,Infull,OTIF
SH-2026-029424,Ontime,Infull,OTIF
SH-2026-029425,Ontime,Infull,OTIF
SH-2026-029426,Ontime,Infull,OTIF
SH-2026-029427,Ontime,Short,Not OTIF
SH-2026-029428,Ontime,Infull,OTIF
SH-2026-029429,Ontime,Infull,OTIF
SH-2026-029430,Ontime,Infull,OTIF
SH-2026-029431,Ontime,Infull,OTIF
SH-2026-029432,Ontime,Short,Not OTIF
SH-2026-029433,Ontime,Infull,OTIF
SH-2026-029434,Ontime,Infull,OTIF
SH-2026-029435,Ontime,Infull,OTIF
SH-2026-029436,Ontime,Infull,OTIF
SH-2026-029437,Ontime,Infull,OTIF
SH-2026-029438,Ontime,Infull,OTIF
SH-2026-029439,Ontime,Infull,OTIF
SH-2026-029440,Ontime,Infull,OTIF
SH-2026-029441,Ontime,Infull,OTIF
SH-2026-029442,Ontime,Infull,OTIF
SH-2026-029443,Ontime,Infull,OTIF
SH-2026-029444,Ontime,Infull,OTIF
SH-2026-029445,Ontime,Infull,OTIF
SH-2026-029446,Ontime,Infull,OTIF
SH-2026-029447,Ontime,Infull,OTIF
SH-2026-029448,Ontime,Short,Not OTIF
SH-2026-029449,Ontime,Infull,OTIF
SH-2026-029450,Ontime,Infull,OTIF
SH-2026-029451,Ontime,Infull,OTIF
SH-2026-029452,Ontime,Short,Not OTIF
SH-2026-029453,Ontime,Short,Not OTIF
SH-2026-029454,Ontime,Infull,OTIF
SH-2026-029455,Ontime,Infull,OTIF
SH-2026-029456,Ontime,Short,Not OTIF
SH-2026-029457,Ontime,Infull,OTIF
SH-2026-029458,Ontime,Infull,OTIF
SH-2026-029459,Ontime,Infull,OTIF
SH-2026-029460,Ontime,Infull,OTIF
SH-2026-029461,Ontime,Infull,OTIF
SH-2026-029462,Ontime,Infull,OTIF
SH-2026-029463,Ontime,Infull,OTIF
SH-2026-029464,Ontime,Short,Not OTIF
SH-2026-029465,Ontime,Infull,OTIF
SH-2026-029466,Ontime,Infull,OTIF
SH-2026-029467,Ontime,Infull,OTIF
SH-2026-029468,Ontime,Infull,OTIF
SH-2026-029469,Ontime,Infull,OTIF
SH-2026-029470,Ontime,Infull,OTIF
SH-2026-029471,Ontime,Infull,Not OTIF
SH-2026-029472,Ontime,Short,Not OTIF
SH-2026-029473,Ontime,Infull,OTIF
SH-2026-029474,Ontime,Short,Not OTIF
SH-2026-029475,Ontime,Short,Not OTIF
SH-2026-029476,Ontime,Short,Not OTIF
SH-2026-029477,Ontime,Infull,Not OTIF
SH-2026-029478,Ontime,Short,Not OTIF
SH-2026-029479,Ontime,Short,Not OTIF
SH-2026-029480,Ontime,Short,Not OTIF
SH-2026-029481,Ontime,Infull,OTIF
SH-2026-029482,Ontime,Short,Not OTIF
SH-2026-029483,Ontime,Short,Not OTIF
SH-2026-029484,Ontime,Infull,OTIF
SH-2026-029485,Ontime,Infull,OTIF
SH-2026-029486,Ontime,Infull,OTIF
SH-2026-029487,Ontime,Infull,OTIF
SH-2026-029488,Ontime,Infull,OTIF
SH-2026-029489,Ontime,Infull,OTIF
SH-2026-029490,Ontime,Infull,OTIF
SH-2026-029491,Ontime,Infull,OTIF
SH-2026-029492,Ontime,Infull,OTIF
SH-2026-029493,Ontime,Infull,OTIF
SH-2026-029494,Ontime,Infull,OTIF
SH-2026-029495,Ontime,Infull,OTIF
SH-2026-029496,Ontime,Infull,OTIF
SH-2026-029497,Ontime,Infull,OTIF
SH-2026-029498,Ontime,Short,Not OTIF
SH-2026-029499,Ontime,Infull,OTIF
SH-2026-029500,Ontime,Infull,OTIF
SH-2026-029501,Ontime,Infull,OTIF
SH-2026-029502,Ontime,Infull,OTIF
SH-2026-029503,Ontime,Infull,OTIF
SH-2026-029504,Ontime,Infull,OTIF
SH-2026-029505,Late,Short,Not OTIF
SH-2026-029506,Late,Infull,Not OTIF
SH-2026-029507,Ontime,Short,Not OTIF
SH-2026-029508,Ontime,Short,Not OTIF
SH-2026-029509,Ontime,Infull,Not OTIF
SH-2026-029510,Ontime,Infull,OTIF
SH-2026-029511,Ontime,Infull,OTIF
SH-2026-029512,Ontime,Infull,OTIF
SH-2026-029513,Ontime,Infull,OTIF
SH-2026-029514,Ontime,Infull,OTIF
SH-2026-029515,Ontime,Infull,OTIF
SH-2026-029516,Ontime,Infull,OTIF
SH-2026-029517,Ontime,Infull,OTIF
SH-2026-029518,Ontime,Infull,OTIF
SH-2026-029519,Ontime,Infull,OTIF
SH-2026-029520,Ontime,Infull,OTIF
SH-2026-029521,Ontime,Infull,OTIF
SH-2026-029522,Ontime,Infull,OTIF
SH-2026-029523,Ontime,Infull,OTIF
SH-2026-029524,Ontime,Infull,OTIF
SH-2026-029525,Late,Infull,Not OTIF
SH-2026-029526,Ontime,Infull,OTIF
SH-2026-029527,Ontime,Infull,OTIF
SH-2026-029528,Ontime,Infull,OTIF
SH-2026-029529,Ontime,Short,Not OTIF
SH-2026-029530,Ontime,Infull,OTIF
SH-2026-029531,Ontime,Short,Not OTIF
SH-2026-029532,Ontime,Infull,OTIF
SH-2026-029533,Ontime,Infull,OTIF
SH-2026-029534,Ontime,Infull,OTIF
SH-2026-029535,Ontime,Infull,OTIF
SH-2026-029536,Ontime,Infull,OTIF
SH-2026-029537,Ontime,Infull,OTIF
SH-2026-029538,Ontime,Infull,OTIF
SH-2026-029539,Ontime,Short,Not OTIF
SH-2026-029540,Ontime,Infull,OTIF
SH-2026-029541,Ontime,Short,Not OTIF
SH-2026-029542,Ontime,Infull,OTIF
SH-2026-029543,Ontime,Short,Not OTIF
SH-2026-029544,Ontime,Infull,OTIF
SH-2026-029545,Ontime,Infull,OTIF
SH-2026-029546,Ontime,Infull,OTIF
SH-2026-029547,Ontime,Short,Not OTIF
SH-2026-029548,Ontime,Infull,OTIF
SH-2026-029549,Ontime,Infull,OTIF
SH-2026-029550,Ontime,Infull,OTIF
SH-2026-029551,Ontime,Infull,OTIF
SH-2026-029552,Ontime,Infull,OTIF
SH-2026-029553,Ontime,Short,Not OTIF
SH-2026-029554,Ontime,Infull,OTIF
SH-2026-029555,Ontime,Short,Not OTIF
SH-2026-029556,Ontime,Short,Not OTIF
SH-2026-029557,Ontime,Infull,OTIF
SH-2026-029558,Ontime,Infull,OTIF
SH-2026-029559,Ontime,Infull,OTIF
SH-2026-029560,Ontime,Short,Not OTIF
SH-2026-029561,Ontime,Infull,OTIF
SH-2026-029562,Ontime,Infull,OTIF
SH-2026-029563,Ontime,Infull,OTIF
SH-2026-029564,Ontime,Infull,OTIF
SH-2026-029565,Ontime,Infull,OTIF
SH-2026-029566,Ontime,Infull,OTIF
SH-2026-029567,Ontime,Short,Not OTIF
SH-2026-029568,Ontime,Infull,OTIF
SH-2026-029569,Ontime,Short,Not OTIF
SH-2026-029570,Ontime,Infull,OTIF
SH-2026-029571,Late,Unknown,Not OTIF
SH-2026-029572,Ontime,Infull,OTIF
SH-2026-029573,Late,Infull,Not OTIF
SH-2026-029574,Ontime,Infull,OTIF
SH-2026-029575,Ontime,Short,Not OTIF
SH-2026-029576,Ontime,Infull,OTIF
SH-2026-029577,Ontime,Unknown,Not OTIF
SH-2026-029578,Ontime,Unknown,Not OTIF
SH-2026-029579,Late,Infull,Not OTIF
SH-2026-029580,Ontime,Infull,OTIF
SH-2026-029581,Ontime,Unknown,Not OTIF
SH-2026-029582,Ontime,Unknown,Not OTIF
SH-2026-029583,Ontime,Infull,OTIF
SH-2026-029584,Ontime,Infull,OTIF
SH-2026-029585,Ontime,Infull,OTIF
